trng_mscl_nm,rptt_tcnt_nm,file_url,vdo_desc,file_sz,fps_cnt,ftns_lvl_nm,row_num,resolution,tool_nm,aggrp_nm,frme_no,ecrg_cycl_nm,img_file_nm,trng_mscl_zn_nm,fbctn_yr,nope_nm,trng_plc_nm,vdo_len,trng_mscl_part,lang,trng_nm,job_ymd,ftns_fctr_nm,trng_mscl_class,vdo_ttl_nm,snap_tm,trng_hr_nm,file_type_nm,file_nm,trng_mscl_eng_nm,img_file_url,img_file_sn,data_type,set_cnt_nm
"배곧은근,배바깥빗근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 무릎 구부려 상체 비틀기운동을 설명한 운동처방 가이드 동영상",18030760,24,중급,215,1920*1080,매트,유소년,793,,0AUDLJ08S_00376_SC_00012.jpeg,"복직근,외복사근",2019,1인 이상,실내,106,"복부,복부",한국어,무릎 구부려 상체 비틀기,20220922,근력/근지구력,"복부의 근,복부의 근",무릎 구부려 상체 비틀기,33.041,,mp4,0AUDLJ08S_00376.mp4,"Rectus Abdominis,Abdominal External Oblique",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00376/,6,동영상,
"배곧은근,배바깥빗근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 무릎 구부려 상체 비틀기운동을 설명한 운동처방 가이드 동영상",18030760,24,중급,216,1920*1080,매트,유소년,1897,,0AUDLJ08S_00376_SC_00020.jpeg,"복직근,외복사근",2019,1인 이상,실내,106,"복부,복부",한국어,무릎 구부려 상체 비틀기,20220922,근력/근지구력,"복부의 근,복부의 근",무릎 구부려 상체 비틀기,79.041,,mp4,0AUDLJ08S_00376.mp4,"Rectus Abdominis,Abdominal External Oblique",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00376/,7,동영상,
"배곧은근,배바깥빗근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 무릎 구부려 상체 비틀기운동을 설명한 운동처방 가이드 동영상",18030760,24,중급,217,1920*1080,매트,유소년,2065,,0AUDLJ08S_00376_SC_00022.jpeg,"복직근,외복사근",2019,1인 이상,실내,106,"복부,복부",한국어,무릎 구부려 상체 비틀기,20220922,근력/근지구력,"복부의 근,복부의 근",무릎 구부려 상체 비틀기,86.041,,mp4,0AUDLJ08S_00376.mp4,"Rectus Abdominis,Abdominal External Oblique",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00376/,8,동영상,
"배곧은근,배바깥빗근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 무릎 구부려 상체 비틀기운동을 설명한 운동처방 가이드 동영상",18030760,24,중급,218,1920*1080,매트,유소년,2161,,0AUDLJ08S_00376_SC_00023.jpeg,"복직근,외복사근",2019,1인 이상,실내,106,"복부,복부",한국어,무릎 구부려 상체 비틀기,20220922,근력/근지구력,"복부의 근,복부의 근",무릎 구부려 상체 비틀기,90.041,,mp4,0AUDLJ08S_00376.mp4,"Rectus Abdominis,Abdominal External Oblique",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00376/,9,동영상,
"척추세움근,위팔세갈래근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 공 잡고 상체 들어올리기운동을 설명한 운동처방 가이드 동영상",16780997,24,중급,219,1920*1080,공,유소년,145,,0AUDLJ08S_00377_FR_00003.jpeg,"척추기립근,상완삼두근",2019,1인 이상,실내,101,"척추,뒤쪽 위팔",한국어,공 잡고 상체 들어올리기,20220916,근력/근지구력,"등과 허리의 근,상지의 근",공 잡고 상체 들어올리기,6.041,,mp4,0AUDLJ08S_00377.mp4,"Erector Spinae,Triceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00377/,1,동영상,
"척추세움근,위팔세갈래근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 공 잡고 상체 들어올리기운동을 설명한 운동처방 가이드 동영상",16780997,24,중급,220,1920*1080,공,유소년,289,,0AUDLJ08S_00377_FR_00005.jpeg,"척추기립근,상완삼두근",2019,1인 이상,실내,101,"척추,뒤쪽 위팔",한국어,공 잡고 상체 들어올리기,20220916,근력/근지구력,"등과 허리의 근,상지의 근",공 잡고 상체 들어올리기,12.041,,mp4,0AUDLJ08S_00377.mp4,"Erector Spinae,Triceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00377/,2,동영상,
"척추세움근,위팔세갈래근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 공 잡고 상체 들어올리기운동을 설명한 운동처방 가이드 동영상",16780997,24,중급,221,1920*1080,공,유소년,457,,0AUDLJ08S_00377_SC_00005.jpeg,"척추기립근,상완삼두근",2019,1인 이상,실내,101,"척추,뒤쪽 위팔",한국어,공 잡고 상체 들어올리기,20220916,근력/근지구력,"등과 허리의 근,상지의 근",공 잡고 상체 들어올리기,19.041,,mp4,0AUDLJ08S_00377.mp4,"Erector Spinae,Triceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00377/,3,동영상,
"척추세움근,위팔세갈래근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 공 잡고 상체 들어올리기운동을 설명한 운동처방 가이드 동영상",16780997,24,중급,222,1920*1080,공,유소년,529,,0AUDLJ08S_00377_SC_00006.jpeg,"척추기립근,상완삼두근",2019,1인 이상,실내,101,"척추,뒤쪽 위팔",한국어,공 잡고 상체 들어올리기,20220916,근력/근지구력,"등과 허리의 근,상지의 근",공 잡고 상체 들어올리기,22.041,,mp4,0AUDLJ08S_00377.mp4,"Erector Spinae,Triceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00377/,4,동영상,
"척추세움근,위팔세갈래근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 공 잡고 상체 들어올리기운동을 설명한 운동처방 가이드 동영상",16780997,24,중급,223,1920*1080,공,유소년,649,,0AUDLJ08S_00377_FR_00010.jpeg,"척추기립근,상완삼두근",2019,1인 이상,실내,101,"척추,뒤쪽 위팔",한국어,공 잡고 상체 들어올리기,20220916,근력/근지구력,"등과 허리의 근,상지의 근",공 잡고 상체 들어올리기,27.041,,mp4,0AUDLJ08S_00377.mp4,"Erector Spinae,Triceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00377/,5,동영상,
"척추세움근,위팔세갈래근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 공 잡고 상체 들어올리기운동을 설명한 운동처방 가이드 동영상",16780997,24,중급,224,1920*1080,공,유소년,745,,0AUDLJ08S_00377_SC_00008.jpeg,"척추기립근,상완삼두근",2019,1인 이상,실내,101,"척추,뒤쪽 위팔",한국어,공 잡고 상체 들어올리기,20220916,근력/근지구력,"등과 허리의 근,상지의 근",공 잡고 상체 들어올리기,31.041,,mp4,0AUDLJ08S_00377.mp4,"Erector Spinae,Triceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00377/,6,동영상,
"척추세움근,위팔세갈래근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 공 잡고 상체 들어올리기운동을 설명한 운동처방 가이드 동영상",16780997,24,중급,225,1920*1080,공,유소년,1897,,0AUDLJ08S_00377_SC_00019.jpeg,"척추기립근,상완삼두근",2019,1인 이상,실내,101,"척추,뒤쪽 위팔",한국어,공 잡고 상체 들어올리기,20220916,근력/근지구력,"등과 허리의 근,상지의 근",공 잡고 상체 들어올리기,79.041,,mp4,0AUDLJ08S_00377.mp4,"Erector Spinae,Triceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00377/,7,동영상,
큰가슴근,,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 팔로 써클링 누르기운동을 설명한 운동처방 가이드 동영상",16869650,24,중급,226,1920*1080,써클링,유소년,145,,0AUDLJ08S_00378_FR_00003.jpeg,대흉근,2019,1인 이상,실내,101,가슴,한국어,팔로 써클링 누르기,20221010,근력/근지구력,가슴의 근,팔로 써클링 누르기,6.041,,mp4,0AUDLJ08S_00378.mp4,Pectoralis Major,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00378/,1,동영상,
큰가슴근,,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 팔로 써클링 누르기운동을 설명한 운동처방 가이드 동영상",16869650,24,중급,227,1920*1080,써클링,유소년,289,,0AUDLJ08S_00378_FR_00005.jpeg,대흉근,2019,1인 이상,실내,101,가슴,한국어,팔로 써클링 누르기,20221010,근력/근지구력,가슴의 근,팔로 써클링 누르기,12.041,,mp4,0AUDLJ08S_00378.mp4,Pectoralis Major,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00378/,2,동영상,
큰가슴근,,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 팔로 써클링 누르기운동을 설명한 운동처방 가이드 동영상",16869650,24,중급,228,1920*1080,써클링,유소년,409,,0AUDLJ08S_00378_SC_00004.jpeg,대흉근,2019,1인 이상,실내,101,가슴,한국어,팔로 써클링 누르기,20221010,근력/근지구력,가슴의 근,팔로 써클링 누르기,17.041,,mp4,0AUDLJ08S_00378.mp4,Pectoralis Major,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00378/,3,동영상,
큰가슴근,,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 팔로 써클링 누르기운동을 설명한 운동처방 가이드 동영상",16869650,24,중급,229,1920*1080,써클링,유소년,505,,0AUDLJ08S_00378_FR_00008.jpeg,대흉근,2019,1인 이상,실내,101,가슴,한국어,팔로 써클링 누르기,20221010,근력/근지구력,가슴의 근,팔로 써클링 누르기,21.041,,mp4,0AUDLJ08S_00378.mp4,Pectoralis Major,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00378/,4,동영상,
큰가슴근,,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 팔로 써클링 누르기운동을 설명한 운동처방 가이드 동영상",16869650,24,중급,230,1920*1080,써클링,유소년,529,,0AUDLJ08S_00378_SC_00005.jpeg,대흉근,2019,1인 이상,실내,101,가슴,한국어,팔로 써클링 누르기,20221010,근력/근지구력,가슴의 근,팔로 써클링 누르기,22.041,,mp4,0AUDLJ08S_00378.mp4,Pectoralis Major,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00378/,5,동영상,
큰가슴근,,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 팔로 써클링 누르기운동을 설명한 운동처방 가이드 동영상",16869650,24,중급,231,1920*1080,써클링,유소년,649,,0AUDLJ08S_00378_FR_00010.jpeg,대흉근,2019,1인 이상,실내,101,가슴,한국어,팔로 써클링 누르기,20221010,근력/근지구력,가슴의 근,팔로 써클링 누르기,27.041,,mp4,0AUDLJ08S_00378.mp4,Pectoralis Major,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00378/,6,동영상,
큰가슴근,,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 팔로 써클링 누르기운동을 설명한 운동처방 가이드 동영상",16869650,24,중급,232,1920*1080,써클링,유소년,865,,0AUDLJ08S_00378_FR_00013.jpeg,대흉근,2019,1인 이상,실내,101,가슴,한국어,팔로 써클링 누르기,20221010,근력/근지구력,가슴의 근,팔로 써클링 누르기,36.041,,mp4,0AUDLJ08S_00378.mp4,Pectoralis Major,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00378/,7,동영상,
큰가슴근,,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 팔로 써클링 누르기운동을 설명한 운동처방 가이드 동영상",16869650,24,중급,233,1920*1080,공,유소년,1513,,0AUDLJ08S_00378_SC_00006.jpeg,대흉근,2019,1인 이상,실내,101,가슴,한국어,팔로 써클링 누르기,20221010,근력/근지구력,가슴의 근,팔로 써클링 누르기,63.041,,mp4,0AUDLJ08S_00378.mp4,Pectoralis Major,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00378/,8,동영상,
큰가슴근,,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, 팔로 써클링 누르기운동을 설명한 운동처방 가이드 동영상",16869650,24,중급,234,1920*1080,써클링,유소년,1849,,0AUDLJ08S_00378_SC_00009.jpeg,대흉근,2019,1인 이상,실내,101,가슴,한국어,팔로 써클링 누르기,20221010,근력/근지구력,가슴의 근,팔로 써클링 누르기,77.041,,mp4,0AUDLJ08S_00378.mp4,Pectoralis Major,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00378/,9,동영상,
"엉덩관절굽힘근,배가로근,배곧은근,모음근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, V자 버티기운동을 설명한 운동처방 가이드 동영상",27210171,24,중급,235,1920*1080,써클링,유소년,49,,0AUDLJ08S_00379_SC_00002.jpeg,"고관절굴곡근,복횡근,복직근,내전근",2019,1인 이상,실내,161,"앞쪽 골반,복부,복부,안쪽 넓적다리",한국어,V자 버티기,20220909,근력/근지구력,"골반의 근,복부의 근,복부의 근,하지의 근",V자 버티기,2.041,,mp4,0AUDLJ08S_00379.mp4,"Hip Flexor,Transverse Abdominis,Rectus Abdominis,Adductors",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00379/,1,동영상,
"엉덩관절굽힘근,배가로근,배곧은근,모음근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, V자 버티기운동을 설명한 운동처방 가이드 동영상",27210171,24,중급,236,1920*1080,써클링,유소년,289,,0AUDLJ08S_00379_FR_00005.jpeg,"고관절굴곡근,복횡근,복직근,내전근",2019,1인 이상,실내,161,"앞쪽 골반,복부,복부,안쪽 넓적다리",한국어,V자 버티기,20220909,근력/근지구력,"골반의 근,복부의 근,복부의 근,하지의 근",V자 버티기,12.041,,mp4,0AUDLJ08S_00379.mp4,"Hip Flexor,Transverse Abdominis,Rectus Abdominis,Adductors",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00379/,2,동영상,
"엉덩관절굽힘근,배가로근,배곧은근,모음근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, V자 버티기운동을 설명한 운동처방 가이드 동영상",27210171,24,중급,237,1920*1080,써클링,유소년,361,,0AUDLJ08S_00379_FR_00006.jpeg,"고관절굴곡근,복횡근,복직근,내전근",2019,1인 이상,실내,161,"앞쪽 골반,복부,복부,안쪽 넓적다리",한국어,V자 버티기,20220909,근력/근지구력,"골반의 근,복부의 근,복부의 근,하지의 근",V자 버티기,15.041,,mp4,0AUDLJ08S_00379.mp4,"Hip Flexor,Transverse Abdominis,Rectus Abdominis,Adductors",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00379/,3,동영상,
"엉덩관절굽힘근,배가로근,배곧은근,모음근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, V자 버티기운동을 설명한 운동처방 가이드 동영상",27210171,24,중급,238,1920*1080,써클링,유소년,505,,0AUDLJ08S_00379_SC_00006.jpeg,"고관절굴곡근,복횡근,복직근,내전근",2019,1인 이상,실내,161,"앞쪽 골반,복부,복부,안쪽 넓적다리",한국어,V자 버티기,20220909,근력/근지구력,"골반의 근,복부의 근,복부의 근,하지의 근",V자 버티기,21.041,,mp4,0AUDLJ08S_00379.mp4,"Hip Flexor,Transverse Abdominis,Rectus Abdominis,Adductors",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00379/,4,동영상,
"엉덩관절굽힘근,배가로근,배곧은근,모음근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, V자 버티기운동을 설명한 운동처방 가이드 동영상",27210171,24,중급,239,1920*1080,써클링,유소년,649,,0AUDLJ08S_00379_SC_00008.jpeg,"고관절굴곡근,복횡근,복직근,내전근",2019,1인 이상,실내,161,"앞쪽 골반,복부,복부,안쪽 넓적다리",한국어,V자 버티기,20220909,근력/근지구력,"골반의 근,복부의 근,복부의 근,하지의 근",V자 버티기,27.041,,mp4,0AUDLJ08S_00379.mp4,"Hip Flexor,Transverse Abdominis,Rectus Abdominis,Adductors",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00379/,5,동영상,
"엉덩관절굽힘근,배가로근,배곧은근,모음근",10~15,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, V자 버티기운동을 설명한 운동처방 가이드 동영상",27210171,24,중급,240,1920*1080,써클링,유소년,721,2~3,0AUDLJ08S_00379_SC_00009.jpeg,"고관절굴곡근,복횡근,복직근,내전근",2019,1인 이상,실내,161,"앞쪽 골반,복부,복부,안쪽 넓적다리",한국어,V자 버티기,20220909,근력/근지구력,"골반의 근,복부의 근,복부의 근,하지의 근",V자 버티기,30.041,5~10 초,mp4,0AUDLJ08S_00379.mp4,"Hip Flexor,Transverse Abdominis,Rectus Abdominis,Adductors",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00379/,6,동영상,1~3
"엉덩관절굽힘근,배가로근,배곧은근,모음근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, V자 버티기운동을 설명한 운동처방 가이드 동영상",27210171,24,중급,241,1920*1080,써클링,유소년,769,,0AUDLJ08S_00379_SC_00010.jpeg,"고관절굴곡근,복횡근,복직근,내전근",2019,1인 이상,실내,161,"앞쪽 골반,복부,복부,안쪽 넓적다리",한국어,V자 버티기,20220909,근력/근지구력,"골반의 근,복부의 근,복부의 근,하지의 근",V자 버티기,32.041,,mp4,0AUDLJ08S_00379.mp4,"Hip Flexor,Transverse Abdominis,Rectus Abdominis,Adductors",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00379/,7,동영상,
"엉덩관절굽힘근,배가로근,배곧은근,모음근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, V자 버티기운동을 설명한 운동처방 가이드 동영상",27210171,24,중급,242,1920*1080,써클링,유소년,1009,,0AUDLJ08S_00379_FR_00015.jpeg,"고관절굴곡근,복횡근,복직근,내전근",2019,1인 이상,실내,161,"앞쪽 골반,복부,복부,안쪽 넓적다리",한국어,V자 버티기,20220909,근력/근지구력,"골반의 근,복부의 근,복부의 근,하지의 근",V자 버티기,42.041,,mp4,0AUDLJ08S_00379.mp4,"Hip Flexor,Transverse Abdominis,Rectus Abdominis,Adductors",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00379/,8,동영상,
"엉덩관절굽힘근,배가로근,배곧은근,모음근",,http://openapi.kspo.or.kr/web/video/,"유소년 근력/근지구력을 위한 몸통운동 중, V자 버티기운동을 설명한 운동처방 가이드 동영상",27210171,24,중급,243,1920*1080,써클링,유소년,1153,,0AUDLJ08S_00379_FR_00017.jpeg,"고관절굴곡근,복횡근,복직근,내전근",2019,1인 이상,실내,161,"앞쪽 골반,복부,복부,안쪽 넓적다리",한국어,V자 버티기,20220909,근력/근지구력,"골반의 근,복부의 근,복부의 근,하지의 근",V자 버티기,48.041,,mp4,0AUDLJ08S_00379.mp4,"Hip Flexor,Transverse Abdominis,Rectus Abdominis,Adductors",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00379/,9,동영상,
