trng_se_nm,file_url,vdo_desc,file_sz,trng_aim_nm,fps_cnt,row_num,resolution,tool_nm,aggrp_nm,frme_no,img_file_nm,fbctn_yr,nope_nm,vdo_len,lang,trng_nm,job_ymd,ftns_fctr_nm,vdo_ttl_nm,snap_tm,file_type_nm,file_nm,img_file_url,img_file_sn,data_type,trng_part_nm
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,39,1920*1080,매트,공통,28322,0AUDLJ08S_00041_FR_00316.jpeg,2021,1인 이상,2299,한국어,네발기기 자세로 팔/다리 들어올려 균형 잡기,20221028,근력/근지구력,요통 예방 운동프로그램,945.011,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,49,동영상,전신
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,40,1920*1080,매트,공통,29221,0AUDLJ08S_00041_FR_00326.jpeg,2021,1인 이상,2299,한국어,옆으로 누워 굽힌다리 들어주기,20221028,근력/근지구력,요통 예방 운동프로그램,975.008,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,50,동영상,둔부
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,41,1920*1080,매트,공통,29349,0AUDLJ08S_00041_SC_00249.jpeg,2021,1인 이상,2299,한국어,옆으로 누워 굽힌다리 들어주기,20221028,근력/근지구력,요통 예방 운동프로그램,979.279,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,51,동영상,둔부
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,42,1920*1080,매트,공통,29639,0AUDLJ08S_00041_SC_00251.jpeg,2021,1인 이상,2299,한국어,옆으로 누워 굽힌다리 들어주기,20221028,근력/근지구력,요통 예방 운동프로그램,988.955,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,52,동영상,둔부
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,43,1920*1080,매트,공통,30045,0AUDLJ08S_00041_SC_00255.jpeg,2021,1인 이상,2299,한국어,옆으로 누워 굽힌다리 들어주기,20221028,근력/근지구력,요통 예방 운동프로그램,1002.502,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,53,동영상,둔부
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,44,1920*1080,매트,공통,30930,0AUDLJ08S_00041_FR_00345.jpeg,2021,1인 이상,2299,한국어,옆으로 누워 다리 들어주기,20221028,근력/근지구력,요통 예방 운동프로그램,1032.032,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,54,동영상,둔부
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,45,1920*1080,매트,공통,31118,0AUDLJ08S_00041_SC_00262.jpeg,2021,1인 이상,2299,한국어,옆으로 누워 다리 들어주기,20221028,근력/근지구력,요통 예방 운동프로그램,1038.304,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,55,동영상,둔부
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,46,1920*1080,매트,공통,31919,0AUDLJ08S_00041_FR_00356.jpeg,2021,1인 이상,2299,한국어,의자 앞에서 앉았다 일어나기,20221028,근력/근지구력,요통 예방 운동프로그램,1065.031,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,56,동영상,하체
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,47,1920*1080,매트,공통,32188,0AUDLJ08S_00041_FR_00359.jpeg,2021,1인 이상,2299,한국어,의자 앞에서 앉았다 일어나기,20221028,근력/근지구력,요통 예방 운동프로그램,1074.007,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,57,동영상,하체
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,48,1920*1080,매트,공통,32481,0AUDLJ08S_00041_SC_00275.jpeg,2021,1인 이상,2299,한국어,의자 앞에서 앉았다 일어나기,20221028,근력/근지구력,요통 예방 운동프로그램,1083.783,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,58,동영상,하체
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,49,1920*1080,,공통,33087,0AUDLJ08S_00041_FR_00369.jpeg,2021,1인 이상,2299,한국어,,20221028,근력/근지구력,요통 예방 운동프로그램,1104.004,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,59,동영상,
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,50,1920*1080,매트,공통,33380,0AUDLJ08S_00041_SC_00280.jpeg,2021,1인 이상,2299,한국어,엎드려서 다리 올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1113.78,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,60,동영상,허리
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,51,1920*1080,매트,공통,34163,0AUDLJ08S_00041_SC_00287.jpeg,2021,1인 이상,2299,한국어,엎드려서 팔다리 교차하여 들어올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1139.906,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,61,동영상,허리
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,52,1920*1080,매트,공통,34279,0AUDLJ08S_00041_SC_00288.jpeg,2021,1인 이상,2299,한국어,엎드려서 팔다리 교차하여 들어올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1143.777,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,62,동영상,허리
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,53,1920*1080,매트,공통,35265,0AUDLJ08S_00041_SC_00300.jpeg,2021,1인 이상,2299,한국어,엎드려서 팔다리 교차하여 들어올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1176.676,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,63,동영상,허리
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,54,1920*1080,매트,공통,35526,0AUDLJ08S_00041_SC_00301.jpeg,2021,1인 이상,2299,한국어,엎드려서 팔다리 교차하여 들어올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1185.385,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,64,동영상,허리
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,55,1920*1080,매트,공통,36541,0AUDLJ08S_00041_SC_00307.jpeg,2021,1인 이상,2299,한국어,다리 뒤로 뻗어 올려 버티기,20221028,근력/근지구력,요통 예방 운동프로그램,1219.252,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,65,동영상,둔부
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,56,1920*1080,매트,공통,36802,0AUDLJ08S_00041_SC_00309.jpeg,2021,1인 이상,2299,한국어,다리 뒤로 뻗어 올려 버티기,20221028,근력/근지구력,요통 예방 운동프로그램,1227.961,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,66,동영상,둔부
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,57,1920*1080,매트,공통,36954,0AUDLJ08S_00041_FR_00412.jpeg,2021,1인 이상,2299,한국어,다리 뒤로 뻗어 올려 버티기,20221028,근력/근지구력,요통 예방 운동프로그램,1233.033,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,67,동영상,둔부
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,58,1920*1080,매트,공통,37991,0AUDLJ08S_00041_SC_00316.jpeg,2021,1인 이상,2299,한국어,윗몸 올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1267.634,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,68,동영상,복근
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,59,1920*1080,매트,공통,38136,0AUDLJ08S_00041_SC_00317.jpeg,2021,1인 이상,2299,한국어,윗몸 올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1272.472,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,69,동영상,복근
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,60,1920*1080,매트,공통,38397,0AUDLJ08S_00041_SC_00319.jpeg,2021,1인 이상,2299,한국어,윗몸 올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1281.181,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,70,동영상,복근
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,61,1920*1080,매트,공통,39122,0AUDLJ08S_00041_SC_00325.jpeg,2021,1인 이상,2299,한국어,옆으로 버티기,20221028,근력/근지구력,요통 예방 운동프로그램,1305.372,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,71,동영상,복근
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,62,1920*1080,매트,공통,39383,0AUDLJ08S_00041_SC_00329.jpeg,2021,1인 이상,2299,한국어,옆으로 버티기,20221028,근력/근지구력,요통 예방 운동프로그램,1314.08,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,72,동영상,복근
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,63,1920*1080,,공통,40460,0AUDLJ08S_00041_FR_00451.jpeg,2021,1인 이상,2299,한국어,,20221028,근력/근지구력,요통 예방 운동프로그램,1350.016,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,73,동영상,
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,64,1920*1080,짐볼,공통,40659,0AUDLJ08S_00041_SC_00343.jpeg,2021,1인 이상,2299,한국어,골반 좌/우로 밀어주기,20221028,근력/근지구력,요통 예방 운동프로그램,1356.656,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,74,동영상,골반
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,65,1920*1080,짐볼,공통,40949,0AUDLJ08S_00041_SC_00345.jpeg,2021,1인 이상,2299,한국어,골반 좌/우로 밀어주기,20221028,근력/근지구력,요통 예방 운동프로그램,1366.332,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,75,동영상,골반
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,66,1920*1080,짐볼,공통,41645,0AUDLJ08S_00041_SC_00352.jpeg,2021,1인 이상,2299,한국어,골반 앞/뒤로 밀어주기,20221028,근력/근지구력,요통 예방 운동프로그램,1389.556,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,76,동영상,골반
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,67,1920*1080,짐볼,공통,41935,0AUDLJ08S_00041_SC_00355.jpeg,2021,1인 이상,2299,한국어,골반 앞/뒤로 밀어주기,20221028,근력/근지구력,요통 예방 운동프로그램,1399.232,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,77,동영상,골반
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,68,1920*1080,짐볼,공통,43153,0AUDLJ08S_00041_SC_00363.jpeg,2021,1인 이상,2299,한국어,한발로 균형 잡기,20221028,근력/근지구력,요통 예방 운동프로그램,1439.873,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,78,동영상,코어
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,69,1920*1080,짐볼,공통,44236,0AUDLJ08S_00041_FR_00493.jpeg,2021,1인 이상,2299,한국어,공에 엎드려서 상체 들어올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1476.009,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,79,동영상,코어
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,70,1920*1080,짐볼,공통,44458,0AUDLJ08S_00041_SC_00374.jpeg,2021,1인 이상,2299,한국어,공에 엎드려서 상체 들어올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1483.416,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,80,동영상,코어
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,71,1920*1080,짐볼,공통,44719,0AUDLJ08S_00041_SC_00377.jpeg,2021,1인 이상,2299,한국어,공에 엎드려서 상체 들어올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1492.125,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,81,동영상,코어
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,72,1920*1080,짐볼,공통,45734,0AUDLJ08S_00041_SC_00385.jpeg,2021,1인 이상,2299,한국어,공에 엎드려서 팔 들어올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1525.992,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,82,동영상,코어
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,73,1920*1080,짐볼,공통,45855,0AUDLJ08S_00041_FR_00511.jpeg,2021,1인 이상,2299,한국어,공에 엎드려서 팔 들어올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1530.03,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,83,동영상,코어
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,74,1920*1080,짐볼,공통,46836,0AUDLJ08S_00041_SC_00396.jpeg,2021,1인 이상,2299,한국어,공에 누워서 허리 수평 맞춰 버티기,20221028,근력/근지구력,요통 예방 운동프로그램,1562.762,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,84,동영상,코어
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,75,1920*1080,짐볼,공통,46981,0AUDLJ08S_00041_SC_00397.jpeg,2021,1인 이상,2299,한국어,공에 누워서 허리 수평 맞춰 버티기,20221028,근력/근지구력,요통 예방 운동프로그램,1567.6,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,85,동영상,코어
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,76,1920*1080,짐볼,공통,47822,0AUDLJ08S_00041_SC_00405.jpeg,2021,1인 이상,2299,한국어,공에 다리 올리고 엉덩이 들어올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1595.662,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,86,동영상,하체
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,77,1920*1080,짐볼,공통,48054,0AUDLJ08S_00041_SC_00408.jpeg,2021,1인 이상,2299,한국어,공에 다리 올리고 엉덩이 들어올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1603.403,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,87,동영상,하체
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,78,1920*1080,짐볼,공통,48982,0AUDLJ08S_00041_SC_00419.jpeg,2021,1인 이상,2299,한국어,공에서 윗몸 올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1634.367,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,88,동영상,복근
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,79,1920*1080,짐볼,공통,49127,0AUDLJ08S_00041_SC_00420.jpeg,2021,1인 이상,2299,한국어,공에서 윗몸 올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1639.205,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,89,동영상,복근
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,80,1920*1080,짐볼,공통,49794,0AUDLJ08S_00041_SC_00425.jpeg,2021,1인 이상,2299,한국어,공에서 비틀어 윗몸 올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1661.461,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,90,동영상,복근
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,81,1920*1080,짐볼,공통,50171,0AUDLJ08S_00041_SC_00430.jpeg,2021,1인 이상,2299,한국어,공에서 비틀어 윗몸 올리기,20221028,근력/근지구력,요통 예방 운동프로그램,1674.04,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,91,동영상,복근
본 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,82,1920*1080,짐볼,공통,50800,0AUDLJ08S_00041_FR_00566.jpeg,2021,1인 이상,2299,한국어,,20221028,근력/근지구력,요통 예방 운동프로그램,1695.028,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,92,동영상,
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,83,1920*1080,,공통,51159,0AUDLJ08S_00041_FR_00570.jpeg,2021,1인 이상,2299,한국어,,20221028,,요통 예방 운동프로그램,1707.007,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,93,동영상,
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,84,1920*1080,매트,공통,51418,0AUDLJ08S_00041_SC_00438.jpeg,2021,1인 이상,2299,한국어,무릎 꿇고 팔 뻗기,20221028,유연성,요통 예방 운동프로그램,1715.648,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,94,동영상,어깨/등
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,85,1920*1080,매트,공통,52508,0AUDLJ08S_00041_FR_00585.jpeg,2021,1인 이상,2299,한국어,무릎 꿇고 옆으로 이동하기,20221028,유연성,요통 예방 운동프로그램,1752.018,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,95,동영상,어깨/등
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,86,1920*1080,매트,공통,52607,0AUDLJ08S_00041_SC_00447.jpeg,2021,1인 이상,2299,한국어,무릎 꿇고 옆으로 이동하기,20221028,유연성,요통 예방 운동프로그램,1755.321,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,96,동영상,어깨/등
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,87,1920*1080,매트,공통,52752,0AUDLJ08S_00041_SC_00449.jpeg,2021,1인 이상,2299,한국어,무릎 꿇고 옆으로 이동하기,20221028,유연성,요통 예방 운동프로그램,1760.16,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,97,동영상,어깨/등
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,88,1920*1080,매트,공통,53912,0AUDLJ08S_00041_SC_00459.jpeg,2021,1인 이상,2299,한국어,엎드려서 상체 들어올리기,20221028,유연성,요통 예방 운동프로그램,1798.865,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,98,동영상,복근
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,89,1920*1080,매트,공통,54260,0AUDLJ08S_00041_SC_00463.jpeg,2021,1인 이상,2299,한국어,엎드려서 상체 들어올리기,20221028,유연성,요통 예방 운동프로그램,1810.477,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,99,동영상,복근
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,90,1920*1080,매트,공통,55333,0AUDLJ08S_00041_SC_00469.jpeg,2021,1인 이상,2299,한국어,무릎 꿇고 몸통 밀어주기,20221028,유연성,요통 예방 운동프로그램,1846.279,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,100,동영상,장요근
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,91,1920*1080,매트,공통,55385,0AUDLJ08S_00041_FR_00617.jpeg,2021,1인 이상,2299,한국어,무릎 꿇고 몸통 밀어주기,20221028,유연성,요통 예방 운동프로그램,1848.014,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,101,동영상,장요근
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,92,1920*1080,매트,공통,55565,0AUDLJ08S_00041_FR_00619.jpeg,2021,1인 이상,2299,한국어,무릎 꿇고 몸통 밀어주기,20221028,유연성,요통 예방 운동프로그램,1854.02,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,102,동영상,장요근
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,93,1920*1080,매트,공통,56928,0AUDLJ08S_00041_SC_00480.jpeg,2021,1인 이상,2299,한국어,옆으로 누워서 발 뒤로 당기기,20221028,유연성,요통 예방 운동프로그램,1899.499,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,103,동영상,대퇴사두근
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,94,1920*1080,매트,공통,58892,0AUDLJ08S_00041_FR_00656.jpeg,2021,1인 이상,2299,한국어,옆으로 다리 벌려 몸 숙이기,20221028,유연성,요통 예방 운동프로그램,1965.031,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,104,동영상,옆구리
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,95,1920*1080,매트,공통,59074,0AUDLJ08S_00041_SC_00504.jpeg,2021,1인 이상,2299,한국어,옆으로 다리 벌려 몸 숙이기,20221028,유연성,요통 예방 운동프로그램,1971.104,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,105,동영상,옆구리
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,96,1920*1080,매트,공통,60408,0AUDLJ08S_00041_SC_00513.jpeg,2021,1인 이상,2299,한국어,넙다리 안쪽 늘리기,20221028,유연성,요통 예방 운동프로그램,2015.615,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,106,동영상,내전근
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,97,1920*1080,매트,공통,60727,0AUDLJ08S_00041_SC_00519.jpeg,2021,1인 이상,2299,한국어,넙다리 안쪽 늘리기,20221028,유연성,요통 예방 운동프로그램,2026.259,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,107,동영상,내전근
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,98,1920*1080,매트,공통,61394,0AUDLJ08S_00041_SC_00531.jpeg,2021,1인 이상,2299,한국어,허리 숙여 발목잡기,20221028,유연성,요통 예방 운동프로그램,2048.515,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,108,동영상,하체
정리 운동,http://openapi.kspo.or.kr/web/video/,요통을 예방하기 위한 운동프로그램,383566029,요통 예방,29.96,99,1920*1080,매트,공통,61769,0AUDLJ08S_00041_FR_00688.jpeg,2021,1인 이상,2299,한국어,허리 숙여 발목잡기,20221028,유연성,요통 예방 운동프로그램,2061.027,mp4,0AUDLJ08S_00041.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00041/,109,동영상,하체
